"model","mean_rmse","std_rmse","mean_mae","std_mae","mean_pcc","std_pcc","mean_ktc","std_ktc"
"ANN",11.0544700952926,4.63628420363732,8.78411963113793,3.89954108013086,0.758134271003499,0.0650953488155265,0.563943580483543,0.0718717381534916
"GRU",15.0672254985641,2.74611523457566,12.2730939756972,2.24480538841936,0.731810202782509,0.0536362810430602,0.546930540285065,0.0488885243525016
"LSTM",10.02005802736,1.75196159698338,8.72425995889478,1.68442349988791,0.842020439754292,0.0240169626370989,0.650752895389238,0.0286058670879289
"RF",4.51691026291574,0.0481839097735507,3.34741702834391,0.0502222050318535,0.941910447123638,0.00112724160840364,0.829994953905934,0.00142742110661575
"RNN",14.758047771326,2.67585909448763,12.6850646987617,2.44575211269967,0.713162917616756,0.0531619707981597,0.511955598250704,0.0579825416343841
"SVR",5.01899933991169,0,3.8669785240943,0,0.923649054793313,0,0.756160415483065,0
