"model","mean_rmse","std_rmse","mean_mae","std_mae","mean_pcc","std_pcc","mean_ktc","std_ktc"
"ANN",16.1512392904329,4.05557189896775,12.6290944884145,3.78245111640259,0.836029612671409,0.0577859781120235,0.665724213251135,0.0611839047693018
"GRU",24.2552715450633,6.21407033185193,19.1930195463945,5.4106918935555,0.737209950722653,0.0765480552647415,0.553484682977284,0.0749844638268858
"LSTM",16.6919365926727,1.68508263096997,14.2013526671234,1.46770655443851,0.879782458644325,0.0172210722787389,0.701945446620824,0.0200132734308143
"RF",6.80940639398441,0.0445991237639442,4.86134572120007,0.0520129978732636,0.956933133141538,0.00061641560300525,0.843797511722551,0.00286102944124348
"RNN",21.1571843081348,2.92779577421942,18.0551271197562,2.62540029424402,0.777965693249793,0.060574504400492,0.57662134329177,0.0581416703600528
"SVR",7.44526643429156,0,5.63318636815011,0,0.951535428688506,0,0.824477119036046,0
