repeat,pollutant,model,rmse,mae,pcc,ktc
0,NO2,RNN,18.883309932729112,15.737323058781442,0.7464204959927433,0.5592639104482602
0,NO2,LSTM,9.92807129342451,7.6358994910292095,0.8721647961843653,0.7340452817440468
0,NO2,GRU,12.716555660908401,9.953504128736263,0.820991502597751,0.640662374205344
1,NO2,RNN,22.185070782263555,18.730190839271582,0.6741317859574147,0.49385483776062866
1,NO2,LSTM,9.916519783456259,7.439664541393396,0.8665319089153787,0.7328573491302333
1,NO2,GRU,17.348859584188595,13.854384872200507,0.7274338165118964,0.5357813921951196
2,NO2,RNN,18.570701363367373,15.310255981223051,0.7284471407075576,0.5290406175379883
2,NO2,LSTM,15.40302340334118,12.760030055341817,0.8258291093351169,0.6623514056275004
2,NO2,GRU,16.525336415631124,13.201615620472863,0.8265663910385427,0.6473347531782428
3,NO2,RNN,19.35451618056,16.25025594069817,0.7522069257302174,0.5536098672183777
3,NO2,LSTM,9.975760600784502,7.963291604465459,0.8796167952750582,0.7346380443407281
3,NO2,GRU,12.450137329160377,9.741490135113896,0.8134516684072085,0.6578676885500399
4,NO2,RNN,16.392818952589906,13.278122652508388,0.6700736838953741,0.4687612211677904
4,NO2,LSTM,12.990977697721094,10.812848424301423,0.8742304445435399,0.6948317561174431
4,NO2,GRU,16.31166509380131,13.374389980342912,0.7885149770395307,0.5935681458510681
